2B;RPT PAUL GIACOBBI, BASTIA
2B;AV PAUL GIACOBBI, BASTIA
2B;IMP PATRIMONIO, BASTIA
2B;VC PAUL VALERY, BASTIA
2B;MTE DES PHILIPPINES, BASTIA
2B;RUE PIERRE CAHUZAC, BASTIA
2B;AV PIERRE GIUDICELLI, BASTIA
2B;RUE PIERRE ET MARIE CURIE, BASTIA
2B;RUE PIERRE LUCIANI VATALAPESCA, BASTIA
2B;RTE DE PIETRA ROSSA, BASTIA
2B;CHEM DE PINELLO, BASTIA
2B;RUE PINO, BASTIA
2B;RUE PONT CHEM FER LUPINO, BASTIA
2B;RUE DU PONTETTO, BASTIA
2B;RUE POSTA VECCHIA, BASTIA
2B;PL PRELA, BASTIA
2B;RUE DU PRESBYTERE, BASTIA
2B;QUAI PREMIER BATAILLON DE CHOC, BASTIA
2B;RUE DES REMPARTS, BASTIA
2B;CHEM DE RAZETTA, BASTIA
2B;CHEM RAZETTA DI BELGODERE, BASTIA
2B;RUE DU REVEREND PERE NATALI, BASTIA
2B;RTE ROYALE, BASTIA
2B;BD RECIPELLO, BASTIA
2B;CHEM DE RISCHIA MORTA, BASTIA
2B;SQ ROMIEU, BASTIA
2B;ESC ROMIEU, BASTIA
2B;RUE SAINT ANGELO, BASTIA
2B;RTE DE SAINT ANTOINE, BASTIA
2B;VC ST CHARLES, BASTIA
2B;RUE SAINT ERASME, BASTIA
2B;RUE SAINT  EXUPERY, BASTIA
2B;RTE DE SAINT FLORENT, BASTIA
2B;MTE ST FRANCOIS, BASTIA
2B;RUE SAINT FRANCOIS, BASTIA
2B;RUE SAINT FRANCOIS-R MIOT, BASTIA
2B;RUE ST FRANCOIS RES ST NICOLAS, BASTIA
2B;RUE ST FRANCOIS PROLONGEE, BASTIA
2B;ESC ST JEAN, BASTIA
2B;IMP SAINT JEAN, BASTIA
2B;RUE SAINT JEAN, BASTIA
2B;RUE SAINT JOSEPH, BASTIA
2B;RUE SAINT MICHEL, BASTIA
2B;PL SAINT NICOLAS, BASTIA
2B;PAS ST ROCH, BASTIA
2B;RUE SAINT ROCH, BASTIA
2B;SQ SAINT VICTOR, BASTIA
2B;MTE SAINTE CLAIRE, BASTIA
2B;RUE STE CLAIRE, BASTIA
2B;RUE SAINTE CROIX, BASTIA
2B;RUE SAINTE ELISABETH, BASTIA
2B;CHEM DE SAINTE LUCIE, BASTIA
2B;ART ANCIENNE RTE ST FLORENT BA, BASTIA
2B;RUE SAINTE THERESE, BASTIA
2B;RUE SAINTE URSULE, BASTIA
2B;RUE SALVATORE VIALE, BASTIA
2B;RUE SAMPIERO, BASTIA
2B;AV SAMPIERO CORSO, BASTIA
2B;RUE SANTA CATALINA, BASTIA
2B;RUE SANTA MADDALENA, BASTIA
2B;CHEM DE SAN GAETANO, BASTIA
2B;MTE SAN ROCUCCIO, BASTIA
2B;IMP STE URSULE, BASTIA
2B;QUAI DE LA SANTE, BASTIA
2B;ESC SARONE, BASTIA
2B;RUE SEBASTIANO D ALZETTO, BASTIA
2B;RUE SEBASTIEN DE CASALTA, BASTIA
2B;CHEM DE SCALA SANTA, BASTIA
2B;RUE DU SEMINAIRE, BASTIA
2B;PL DU 9 SEPTEMBRE, BASTIA
2B;RUE SISCO, BASTIA
2B;RUE SPINOLA, BASTIA
2B;VC STAGNARA, BASTIA
2B;CHEM DE SUBIGNA, BASTIA
2B;CHEM DU SIGNO, BASTIA
2B;QUAI SUD PORT DE COMMERCE, BASTIA
2B;QUAI SUD VIEUX PORT, BASTIA
2B;QUAI EST, BASTIA
2B;QUAI NORD EST, BASTIA
2B;QUAI DU FANGO, BASTIA
2B;QUAI DE RIVE, BASTIA
2B;QUAI NORD, BASTIA
2B;CHEM DE TEGHIA LICCIA, BASTIA
2B;CHEM DE TAVULINU, BASTIA
2B;IMP DES TERRASSES, BASTIA
2B;RUE DES TERRASSES, BASTIA
2B;RLE DES TERRASSES, BASTIA
2B;RUE DU THEATRE, BASTIA
2B;RUE DES TILLEULS, BASTIA
2B;VC TOGA FIOR DI MACCHIA, BASTIA
2B;MTE TOLEDANO, BASTIA
2B;CHE DE LA TORETTA A BASTIA, BASTIA
2B;CHEM DE TRINCERA, BASTIA
2B;CHE DES TURQUINES, BASTIA
2B;PL DES TURQUINES, BASTIA
2B;RUE DES TURQUINES, BASTIA
2B;CHEM D UCCINI, BASTIA
2B;CHE DE L USINE A GAZ, BASTIA
2B;CHEM DE VETRICE, BASTIA
2B;RUE VATTALAPESCA, BASTIA
2B;TSSE VALERY, BASTIA
2B;RUE VICTOR  HUGO, BASTIA
2B;CHEM DU VILLAYET, BASTIA
2B;IMP ROUTE DE VILLE, BASTIA
2B;IMP DE VILLE, BASTIA
2B;RTE DE VILLE SUPERIEURE, BASTIA
2B;RTE DE VILLE, BASTIA
2B;RUE PROCESSION, BASTIA
2B;RTE DE VILLE-PASCAL PAOLI, BASTIA
2B;RUE DES ZEPHYRS, BASTIA
2B;RUE HENRI TOMASI, BASTIA
2B;RUE HECTOR FILIPPI, BASTIA
2B;RUE 4DIV MAROCAINE DE MONTAGNE, BASTIA
2B;RTE D AGLIANI, BASTIA
2B;CHE ANCIEN CHEMIN DE FURIANI, BASTIA
2B;RUE DES FOURS, BASTIA
2B;RUE ANTOINE DAMIANI, BASTIA
2B;COUR TOUSSAINT MARCHIONI, BASTIA
2B;CHE DE PURETTI, BASTIA
2B;RUE JEAN MARINI, BASTIA
2B;AV BARON J-B GALEAZZINI, BASTIA
2B;RUE RICIPELLO, BASTIA
2B;RUE DES JARDINIERS, BASTIA
2B;RUE MARECHAL JUIN, BASTIA
2B;RUE NUNGESSER ET COLI, BASTIA
2B;RUE DU 4 OCTOBRE 1943, BASTIA
2B;RUE DU ROI THEODORE DE NEUHOFF, BASTIA
2B;HLM HLM, BELGODERE
2B;HLM BELGODERE, BELGODERE
2B;RES EUROPE, BELGODERE
2B;RES EUROPE LOZARI QRT FRANCE, BELGODERE
2B;RES EUROPE LOZARI QRT ITALIE, BELGODERE
2B;RES EUROPE LOZARI QRT ESPAGNE, BELGODERE
2B;RES EUROPE LOZARI QRT ALLEMAGN, BELGODERE
2B;RES HAMEAUX DE CAPRA SCORSA, BELGODERE
2B;RES LES TERRASSES DE LOZZARI, BELGODERE
2B;RTE DE BASTIA, BELGODERE
2B;RTE DE BELGODERE, BELGODERE
2B;RTE DU CHATEAU, BELGODERE
2B;RUE LADIOLA, BELGODERE
2B;RTE DE REGINO, BELGODERE
2B;N ROUTE NATIONALE, BELGODERE
2B;RTE D OCCHIATANA, BELGODERE
2B;RUE DU PALAIS, BELGODERE
2B;HAM DE ROJA, BIGORNO
2B;HAM DE SAMMARCELLO, BIGORNO
2B;HAM DE TEGHIE, BIGORNO
2B;CHE DU TRINTRO, BIGORNO
2B;RTE DE L'ANNUNZIATA, BIGORNO
2B;RTE DE CAMPO LONGO, BIGORNO
2B;RTE DE FICAJOLA, BIGORNO
2B;RTE DE FUNTANA COLA, BIGORNO
2B;RTE DE PIETRA POLA, BIGORNO
2B;RES ISTRIA, BIGUGLIA
2B;RES ALBA, BIGUGLIA
2B;LOT ALBELLA, BIGUGLIA
2B;LOT CHIARACETTU, BIGUGLIA
2B;LOT PINETU, BIGUGLIA
2B;LOT MARANA BEACH, BIGUGLIA
2B;LOT ALZELLE, BIGUGLIA
2B;LOT LANCONE, BIGUGLIA
2B;RES L ALZITANO, BIGUGLIA
2B;LOT ARBUCETTA, BIGUGLIA
2B;RES A MARELLA, BIGUGLIA
2B;RES LE BOTICELLI LD ARBUCETA, BIGUGLIA
2B;RES LE CASANOVA, BIGUGLIA
2B;LOT LES FOURS A BOIS, BIGUGLIA
2B;RES MARANA BEACH, BIGUGLIA
2B;RES MARANA BEACH 2, BIGUGLIA
2B;LOT AMANDULU, BIGUGLIA
2B;LOT BAGNASCA, BIGUGLIA
2B;RES LA BERGERIE, BIGUGLIA
2B;LOT SANT ANTONE, BIGUGLIA
2B;LOT BEVINCO, BIGUGLIA
2B;RES LES BOUGAINVILLIERS, BIGUGLIA
2B;LOT LES COLLINES, BIGUGLIA
2B;LOT LES HAUTS DE BIGUGLIA, BIGUGLIA
2B;RES LE MARIE GALANTE, BIGUGLIA
2B;LOT PETRELLE, BIGUGLIA
2B;LOT MONTE STELLU, BIGUGLIA
2B;RES MONTE STELLU, BIGUGLIA
2B;LOT SAINT ANTOINE, BIGUGLIA
2B;RES SANTA REGINA, BIGUGLIA
2B;LOT CAPANULE, BIGUGLIA
2B;LOT SANTA CATALINA, BIGUGLIA
2B;LOT SAINT FRANCOIS, BIGUGLIA
2B;LOT SAINT FRANCOIS 2, BIGUGLIA
2B;RES BELLAGIO, BIGUGLIA
2B;RES CASA BIGUGLIA CHM CASABITI, BIGUGLIA
2B;RES CASA BIGUGLIA 2 CH CASABIT, BIGUGLIA
2B;RES DE FICABRUNA, BIGUGLIA
2B;LOT FILIPPI SAULI, BIGUGLIA
2B;RES FUNTANA DI FRATI, BIGUGLIA
2B;LOT FIGA BRUNA, BIGUGLIA
2B;LOT CAMPO VALLONE, BIGUGLIA
2B;LOT FLEURS DES ILES, BIGUGLIA
2B;LOT LES JARDINS D ORTALE, BIGUGLIA
2B;RES ISOLELLA, BIGUGLIA
2B;LOT E CARDELLINE, BIGUGLIA
2B;RES MIRABILIS CAMPO VALLONE, BIGUGLIA
2B;RES MATUNERA, BIGUGLIA
2B;RES CENTRE COMM RIVE DROITE, BIGUGLIA
2B;RES U LIBECCIU PETRELLE, BIGUGLIA
2B;RES U PALAZZU 1, BIGUGLIA
2B;RES U PALAZZU 2, BIGUGLIA
2B;RES U PALAZZU 3, BIGUGLIA
2B;RES PARC DE LA TORRICELLA, BIGUGLIA
2B;RES U PALAZZU 4, BIGUGLIA
2B;ZI TRAGONE, BIGUGLIA
2B;RES PARC DE LA TORRICELLA 2, BIGUGLIA
2B;RES PETRA TURCHINA, BIGUGLIA
2B;RES PARADISA, BIGUGLIA
2B;LOT DOMAINE DE TAMARONE, BIGUGLIA
2B;RES LES ROSERAIES, BIGUGLIA
2B;RES LE TOUCAN, BIGUGLIA
2B;LOT A MERULA, BIGUGLIA
2B;RES PETRELLES, BIGUGLIA
2B;RES U VERONESE, BIGUGLIA
2B;RES SAINT BARTH, BIGUGLIA
2B;RES SAINT JEAN, BIGUGLIA
2B;RES SAINT JOSEPH, BIGUGLIA
2B;LOT LES CHENES, BIGUGLIA
2B;LOT LES HAUTS DE CHIURLINU, BIGUGLIA
2B;LOT LES HAUTS D'ORTALE, BIGUGLIA
2B;LOT BELLE ILE EN MER, BIGUGLIA
2B;LOT L OREE DE LANCONE, BIGUGLIA
2B;LOT D ORSAJO, BIGUGLIA
2B;RES LE VERGER, BIGUGLIA
2B;RES VILLA ESTELLA, BIGUGLIA
2B;CHEM DE ZUCCULANA, BIGUGLIA
2B;ALL DES FAUVETTES, BIGUGLIA
2B;ALL DES PALMIERS, BIGUGLIA
2B;ALL DES PRIMEVERES, BIGUGLIA
2B;ALL DES ROSSIGNOLS, BIGUGLIA
2B;ALL DU MERLE, BIGUGLIA
2B;AV SAINT EXUPERY, BIGUGLIA
2B;AV JEAN PIETRI, BIGUGLIA
2B;RTE DE CUDECHIA, BIGUGLIA
2B;RTE LES JARDINS D'ORTALE, BIGUGLIA
2B;CHE DE L'ECOLE, BIGUGLIA
2B;RTE DU COLLEGE DE BIGUGLIA, BIGUGLIA
2B;RTE DES BATEAUX, BIGUGLIA
2B;RTE SAINT EXUPERY, BIGUGLIA
2B;RTE DU PONT EIFFEL, BIGUGLIA
2B;RTE DE LA CONSERVERIE, BIGUGLIA
2B;RTE DES MARAICHERS, BIGUGLIA
2B;RTE DE LA ZA DE TRAGONE, BIGUGLIA
2B;RUE FUSCHIA, BIGUGLIA
2B;RTE DE LA DIGUE, BIGUGLIA
2B;RTE DE CASTELLACCIA, BIGUGLIA
2B;RTE DE TERRAGHIU, BIGUGLIA
2B;RTE DU CHATEAU, BIGUGLIA
2B;RTE ELEVAGE DE LA TOUR, BIGUGLIA
2B;RTE DE L'ETANG, BIGUGLIA
2B;RTE DE SAN DAMIANO, BIGUGLIA
2B;RTE DE SCHIAVONA, BIGUGLIA
2B;RTE NAPOLEON BONAPARTE, BIGUGLIA
2B;RTE DE RADULACCIA, BIGUGLIA
2B;RTE DE PARADISA, BIGUGLIA
2B;CHE DE PETRUSELLA, BIGUGLIA
2B;RTE DE LA PETROSA, BIGUGLIA
2B;CHE DE BOCCA DI FIUME, BIGUGLIA
2B;CHE DE CHIARAGGINCO, BIGUGLIA
2B;CHE ACQUA DI NOCE, BIGUGLIA
2B;CHE DE BECCHI, BIGUGLIA
2B;RTE D'ORTALE DE BIGUGLIA, BIGUGLIA
2B;RTE DE SAN LORENZU, BIGUGLIA
2B;RUE DES ALOUETTES, BIGUGLIA
2B;RUE JOSEPH GANDOLFI, BIGUGLIA
2B;RTE DE SAINT ANDRE, BIGUGLIA
2B;ALL DES ANEMONES, BIGUGLIA
2B;RUE PASCAL PAOLI, BIGUGLIA
2B;ALL DES CAPUCINES, BIGUGLIA
2B;RTE D ORTALE, BIGUGLIA
2B;RTE IMPERIALE, BIGUGLIA
2B;RTE DU LANCONE, BIGUGLIA
2B;RTE DE PETRELLES, BIGUGLIA
2B;RUE DE LA BUTTE, BIGUGLIA
2B;RUE DU CANAL, BIGUGLIA
2B;ALL DES CARREFOURS, BIGUGLIA
2B;RUE FRANCOIS CERVERA, BIGUGLIA
2B;RUE CHIURLINU, BIGUGLIA
2B;RUE COLOMBA, BIGUGLIA
2B;RUE CORREGUES, BIGUGLIA
2B;RUE DINELLI, BIGUGLIA
2B;RUE DE LA LIBERATION, BIGUGLIA
2B;RUE DES MESANGES, BIGUGLIA
2B;RTE VINCENT D ISTRIA, BIGUGLIA
2B;RUE GERARD GOUET, BIGUGLIA
2B;RUE MONSEIGNEUR CASANOVA, BIGUGLIA
2B;RUE STRADA DI L ONDA, BIGUGLIA
2B;RUE DE LA PAIX, BIGUGLIA
2B;RUE SAINT ANDRE, BIGUGLIA
2B;RUE SAINT JEAN, BIGUGLIA
2B;RUE SAINT FRANCOIS, BIGUGLIA
2B;RTE DE LA GARE, BIGUGLIA
2B;RUE DES GOELANDS, BIGUGLIA
2B;RUE REPUBLIQUE, BIGUGLIA
2B;RTE VINCENTELLO D ISTRIA, BIGUGLIA
2B;RTE DE SAINTE LUCIE, BIGUGLIA
2B;RTE DE LA MARANA, BIGUGLIA
2B;N ROUTE NATIONALE 193, BIGUGLIA
2B;RTE DE RUTALI, BIGUGLIA
2B;PL DI L AVENE, BIGUGLIA
2B;PL A L OLMU, BIGUGLIA
2B;PL A CHIALZA, BIGUGLIA
2B;RTE DE PONTE NUOVO, BISINCHI
2B;RES CASALUNA 2, BORGO
2B;LOT LES JARDINS DE BORGO, BORGO
2B;CTRE COMMERCIAL MONTE STEL, BORGO
2B;LOT I CAMPUCCI, BORGO
2B;LOT CARROROTTO, BORGO
2B;LOT LES CHENES, BORGO
2B;LOT CALA BIANCA, BORGO
2B;RES CLOS PALATINO, BORGO
2B;RES DOMAINE DU LEVANT, BORGO
2B;RES DOMAINE DU LEVANT II, BORGO
2B;RES CORSIVA PATERNO, BORGO
2B;HLM A LICCIA, BORGO
2B;LOT SAINT FRANCOIS, BORGO
2B;LOT LES HAMEAUX DE PORETTA, BORGO
2B;LOT LANCIATOJO, BORGO
2B;LOT DE LA MARANA, BORGO
2B;LOT MACCHIESE, BORGO
2B;LOT DOMAINE NAUSICAA, BORGO
2B;LOT ALBA MARANA, BORGO
2B;RES MORMORANA, BORGO
2B;LOT MARINE DI BORGU, BORGO
2B;LOT ROSELLI, BORGO
2B;ZI DE PURETTONE, BORGO
2B;LOT LES VALLONS DE BORGO, BORGO
2B;LOT AGHIA ROSSA, BORGO
2B;RES MONTE STELLO KALLISTE, BORGO
2B;LOT SANTA CATALINA, BORGO
2B;LOT U STAGNU, BORGO
2B;RES U LEVANTE, BORGO
2B;LOT LES HAUTS DE RASIGNANI, BORGO
2B;LOT LES HAUTS DE RASIGNANI 2, BORGO
2B;LOT SANTA DEVOTA RES EROS, BORGO
2B;RES SANTA DEVOTA LD ACERCAJA, BORGO
2B;LOT MARE E MONTE, BORGO
2B;LOT A SABINA, BORGO
2B;RES EROS 8 ALL CHENES LIEGES, BORGO
2B;RES SAINT ANTOINE, BORGO
2B;RES ZACCARACCIA, BORGO
2B;ALL DES ROSEAUX, BORGO
2B;IMP DES ABRICOTIERS, BORGO
2B;RUE DES ORANGERS, BORGO
2B;RTE DU GOLF, BORGO
2B;RUE DES ARBOUSIERS, BORGO
2B;AV DE BORGO, BORGO
2B;CHE DE ZUCCULANA, BORGO
2B;ALL BEAUSOLEIL, BORGO
2B;ALL BLEUE, BORGO
2B;ALL FUSCHIA, BORGO
2B;ALL JAUNE, BORGO
2B;ALL DES LAURIERS ROSES, BORGO
2B;ALL ROUGE, BORGO
2B;ALL VERTE, BORGO
2B;ALL DES CAMELIAS, BORGO
2B;ALL DES CHENES LIEGES, BORGO
2B;ALL DES COQUELICOTS, BORGO
2B;ALL DES CAPUCINES, BORGO
2B;ALL DES LYS, BORGO
2B;RTE DES LIBELLULES, BORGO
2B;ALL DES LILAS, BORGO
2B;ALL DES MIMOSAS, BORGO
2B;ALL DES HORTENSIAS, BORGO
2B;ALL DES ROSES, BORGO
2B;ALL DES TULIPES, BORGO
2B;ALL DES VIOLETTES, BORGO
2B;PL SEBASTIEN D ALZETO, BORGO
2B;RTE DE L AEROPORT, BORGO
2B;IMP DES ANEMONES, BORGO
2B;IMP A LICCIA, BORGO
2B;IMP DES ALTHEAS, BORGO
2B;IMP DES ATHEAS, BORGO
2B;RTE AJERCAJA, BORGO
2B;RTE DE L AVIATION CIVILE, BORGO
2B;RTE DE BORGO VILLAGE, BORGO
2B;RTE DE CATARAGHJU, BORGO
2B;RTE DE CATERAGHJU, BORGO
2B;RTE DE CENTU CHIAVE, BORGO
2B;RTE DES CIGALES, BORGO
2B;RTE DES ECOLES, BORGO
2B;RTE DE LA GARE, BORGO
2B;RTE DES LUCIOLES, BORGO
2B;RTE DE SAN ORNELLO, BORGO
2B;RTE DE LA MARANA, BORGO
2B;RTE DE LUCCIANA, BORGO
2B;IMP DES AVOCATIERS, BORGO
2B;IMP DES CEDRATS, BORGO
2B;IMP LES CHENES, BORGO
2B;IMP DES CEDRES, BORGO
2B;IMP DES COCCINELLES, BORGO
2B;IMP DES CHARDONS, BORGO
2B;IMP E GRIOLE, BORGO
2B;IMP DES FLEURS, BORGO
2B;IMP DES GLAIEULS, BORGO
2B;IMP LES CYPRES, BORGO
2B;IMP DE LA MARJOLAINE, BORGO
2B;IMP DES MIMOSAS, BORGO
2B;IMP DU MISTRAL, BORGO
2B;IMP MONTE STELLO, BORGO
2B;IMP LES MURIERS, BORGO
2B;IMP LES PEUPLIERS, BORGO
2B;IMP LES PLATANES, BORGO
2B;IMP DE PUGHJALELLU, BORGO
2B;IMP DES NEFLIERS, BORGO
2B;IMP DES KIWIS, BORGO
2B;IMP DES MARRONNIERS, BORGO
2B;IMP DES PINS, BORGO
2B;ALL SAN MARTINU, BORGO
2B;IMP DE LA NEPITA, BORGO
2B;IMP OLIVIERS, BORGO
2B;IMP LES PALMIERS, BORGO
2B;IMP DES PAPILLONS, BORGO
2B;IMP DES PECHERS, BORGO
2B;IMP ST ROCH, BORGO
2B;IMP LES SAPINS, BORGO
2B;IMP DU TILLEUL, BORGO
2B;IMP DU THYM, BORGO
2B;IMP DES TOURNESOLS, BORGO
2B;IMP DES VIGNES, BORGO
2B;PL AMANDIERS, BORGO
2B;IMP DE ZACCARRACCIA, BORGO
2B;IMP ZANINA, BORGO
2B;PL LAURIERS, BORGO
2B;PL DU CLOCHER, BORGO
2B;PL DU MISTRAL, BORGO
2B;PL DU MONT OLMELI, BORGO
2B;PL DU MONT ASTO, BORGO
2B;PL DU MONTE D ORO, BORGO
2B;PL DES MONTS, BORGO
2B;PL DES PALMIERS, BORGO
2B;PL DU RENOSO 1, BORGO
2B;PL DU RENOSO 2, BORGO
2B;PL DU ROTONDO, BORGO
2B;PL SAINT FRANCOIS 1, BORGO
2B;PL SAINT FRANCOIS 2, BORGO
2B;PL SAINT FRANCOIS 3, BORGO
2B;PL DU SAN ANGELO, BORGO
2B;PL DU SAN PEDRONE, BORGO
2B;PL DE LA TRAMONTANE 1, BORGO
2B;PL DE LA TRAMONTANE 2, BORGO
2B;RUE ARDEOLA, BORGO
2B;RUE DES ALOES, BORGO
2B;RUE DES ALOUETTES, BORGO
2B;RUE DES AMANDIERS, BORGO
2B;RUE AQUILA, BORGO
2B;RUE CALANDELLA, BORGO
2B;RUE DES BOLETS, BORGO
2B;RUE DES CAMPUCCI, BORGO
2B;RUE DES CAPUCINES, BORGO
2B;RUE DES CASTORS, BORGO
2B;RUE DES CITRONNIERS, BORGO
2B;RUE DES CHANTERELLES, BORGO
2B;RUE DU CLOCHER, BORGO
2B;RUE DES BRUYERES, BORGO
2B;RUE DES GIROLLES, BORGO
2B;RUE DES GENETS, BORGO
2B;RUE DES HAUTS DE MORMORANA, BORGO
2B;RUE DES FIGUIERS, BORGO
2B;RUE DES IRIS, BORGO
2B;IMP DES IMMORTELLES, BORGO
2B;RUE DU LIBECCIU, BORGO
2B;RUE DES MANGUES, BORGO
2B;RUE DES CLEMENTINES, BORGO
2B;RUE DES IMMORTELLES, BORGO
2B;RUE DU MISTRAL, BORGO
2B;RUE MONTE STELLO, BORGO
2B;RUE DES MORILLES, BORGO
2B;RTE DU MOULIN, BORGO
2B;RUE DES MURIERS, BORGO
2B;RUE DES NOISETIERS, BORGO
2B;RUE DES NOYERS, BORGO
2B;RUE DES OLIVIERS, BORGO
2B;RUE DES ORRANGERS, BORGO
2B;RUE DES PALMIERS, BORGO
2B;RUE DES PINS, BORGO
2B;RUE DES PLANTES, BORGO
2B;RUE DES PLATANES, BORGO
2B;RUE DES POIRIERS, BORGO
2B;RUE DES POMMIERS, BORGO
2B;RUE DES PRUNIERS, BORGO
2B;RUE DE PUGHJALELLU, BORGO
2B;RUE DES ROSIERS, BORGO
2B;RUE SAINT FRANCOIS, BORGO
2B;RUE DU SIROCCO, BORGO
2B;RUE DE LA TRAMONTANE, BORGO
2B;RUE ZACCARRACCIA, BORGO
2B;ALL A SABINA, BORGO
2B;PL A SUARICCIA 1, BORGO
2B;PL A SUARICCIA 2, BORGO
2B;PL A SUARICCIA 3, BORGO
2B;PL A SUARICCIA 4, BORGO
2B;PL A SUARICCIA 5, BORGO
2B;IMP AGHIA ROSSA, BORGO
2B;IMP DE L ANTILOPE, BORGO
2B;IMP DE BAGNAJO, BORGO
2B;IMP DES BLEUETS, BORGO
2B;RTE DE CANAVAGGIA, BORGO
2B;RTE DU CAPITELLO, BORGO
2B;RTE DU CAPU BIANCU, BORGO
2B;IMP CAPU DI COSTA, BORGO
2B;IMP CARRORROTTO, BORGO
2B;RTE DE CARROROTTO, BORGO
2B;RTE DE CASA ROSSA, BORGO
2B;IMP CAVONE, BORGO
2B;IMP DES CERISIERS, BORGO
2B;RTE DU CHAMP D AVIATION, BORGO
2B;IMP DES CHATAIGNIERS, BORGO
2B;IMP DES CISTES, BORGO
2B;IMP DES CISTUDES, BORGO
2B;IMP DU CLOCHER, BORGO
2B;IMP DES COQUELICOTS, BORGO
2B;IMP DES ECUREUILS, BORGO
2B;RTE DE L ETANG, BORGO
2B;IMP DES GENEVRIERS, BORGO
2B;RTE DES HAMEAUX, BORGO
2B;IMP LES HAUTS DE SUARICCIA, BORGO
2B;IMP DES HIBISCUS, BORGO
2B;IMP DES HIRONDELLES, BORGO
2B;RTE DES HIRONDELLES, BORGO
2B;RTE DE L INCUDINE, BORGO
2B;RTE DE LANCIATOJO, BORGO
2B;IMP DES LAVANDES, BORGO
2B;IMP DU LIBECCIU, BORGO
2B;IMP DE LUCCITELLU, BORGO
2B;IMP DES MAGNOLIAS, BORGO
2B;IMP DE LA MARANINCA, BORGO
2B;RTE DE LA MARANINCA, BORGO
2B;IMP DES MARGUERITES, BORGO
2B;RTE DES MARINES DE BORGO, BORGO
2B;PL DU MELO, BORGO
2B;RTE DU MELO, BORGO
2B;RTE DE MEZZA COSTA, BORGO
2B;RTE DU MONTE ASTO, BORGO
2B;RTE DU MONTE CARDO, BORGO
2B;RTE DU MONTE CINTO, BORGO
2B;IMP MONTE CINTU, BORGO
2B;RTE DU MONTE D ORO, BORGO
2B;RTE DU MONTE OLMELI, BORGO
2B;RTE DU MONTE PIGNO, BORGO
2B;RTE DES MONTS, BORGO
2B;IMP DE MORMORANA, BORGO
2B;IMP DES MOUFLONS, BORGO
2B;RTE DU NINO, BORGO
2B;RTE DE PAGLIA ORBA, BORGO
2B;RTE DE PATERNO, BORGO
2B;IMP DES PENSEES, BORGO
2B;IMP DE PIUVANACCIU, BORGO
2B;IMP DES PIVERTS, BORGO
2B;RTE DE PIUVANACCIU, BORGO
2B;RTE DE PORETTONE, BORGO
2B;CHE DE PUGHJALELLU, BORGO
2B;AV DE RASIGNANI, BORGO
2B;RTE DU RENOSO, BORGO
2B;IMP DES ROMARINS, BORGO
2B;IMP DES ROSSIGNOLS, BORGO
2B;RTE DU ROTONDO, BORGO
2B;CHE DE RUSTINCHETTO, BORGO
2B;RTE DU SAN PETRONE, BORGO
2B;RTE DE STELLA, BORGO
2B;IMP DES SANGLIERS, BORGO
2B;RTE ST ROCH, BORGO
2B;IMP DU SIROCCO, BORGO
2B;RTE DES VALLONS, BORGO
2B;AV DE VALROSE, BORGO
2B;IMP VALROSE, BORGO
2B;RTE DE VIGNALE, BORGO
2B;RTE DE VOLTONE, BORGO
2B;IMP L UMBRIA, BORGO
2B;IMP ZANNINA, BORGO
2B;RUE DES ASPHODELES, BORGO
2B;RUE ZACCARACCIA, BORGO
2B;RES A PUGHJOLA, BRANDO
2B;RES ALBELLA, BRANDO
2B;RES LES JARDINS D ERBALUNGA, BRANDO
2B;RES LES SOURCES, BRANDO
2B;QUA U CIPETTU, BRANDO
2B;QUA A TRAVERSA, BRANDO
2B;QUA CARRUGHJU DI L'ORTICELLU, BRANDO
2B;QUA CARRUHJU DI U FIUME, BRANDO
2B;VGE PAESE DI MUSULEU, BRANDO
2B;QUA A MACINA, BRANDO
2B;QUA A RIBBA, BRANDO
2B;QUA PERDULATU, BRANDO
2B;QUA SOTTU U PALAZZU, BRANDO
2B;QUA U MULINU, BRANDO
2B;MAIS SCESA DI U MARE, BRANDO
2B;CHE U SPICULU, BRANDO
2B;CHE A VASCA, BRANDO
2B;CHE RICCIATA DI SANTA MARIA, BRANDO
2B;RUE CASANOVA, BRANDO
2B;RTE DU COUVENT, BRANDO
2B;PL MARIANI, BRANDO
2B;RTE DE MAUSOLEO, BRANDO
2B;RTE DE PORETTO, BRANDO
2B;RTE DE POZZO, BRANDO
2B;RUE RICCIATA I SAN GHJUVANI, BRANDO
2B;RTE A TRAVERSA, BRANDO
2B;ESC A SCALINATA, BRANDO
2B;RUE A STRITELLA, BRANDO
2B;PL BACH, BRANDO
2B;PL BARDON, BRANDO
2B;CHE CAMINU CAMPU A L'AGHJA, BRANDO
2B;CHE CAMINU DI CAMPU A A CROCE, BRANDO
2B;CHE CAMINU DI L'ALIVETU, BRANDO
2B;CHE CAMINU DI MUSOLEO, BRANDO
2B;CHE CAMINU DI MUSULEU SUPRANU, BRANDO
2B;CHE CAMINU DI SANTA LUCIA, BRANDO
2B;CHE CAMINU DI U FAVALE, BRANDO
2B;CHE CAMINU DI U LAVATOGHJU, BRANDO
2B;CHE CAMINU DI U SITONE, BRANDO
2B;CHE CAMINU SOTTU A E CASE, BRANDO
2B;CHE CAMINU SUSINACCI, BRANDO
